turn,correct,first_correct_turn,kl,wasserstein,tv,cosine,euclidean,margin_gain,surprisal_adj_belief_shift,log_odds_gain,entropy_before,entropy_after,entropy_delta,hybrid_score
1,1,1,1.125,3.1637039184570312,1.58154296875,0.415283203125,2.09375,0.23681640625,4.501953125,22.6015625,1.5615234375,0.96630859375,-0.59521484375,3.317434692382813
2,1,1,1.128021240234375,3.2595901489257812,1.629486083984375,1.413818359375,2.15191650390625,0.18896484375,4.5139617919921875,23.9111328125,2.2060546875,1.73876953125,-0.46728515625,3.978958129882813
3,1,1,1.941986083984375,5.075553894042969,2.537689208984375,1.478759765625,3.25250244140625,0.1123046875,7.7717742919921875,38.5595703125,2.8310546875,2.421875,-0.4091796875,5.916134643554687
4,1,1,2.683197021484375,6.836708068847656,3.418060302734375,1.55706787109375,4.43804931640625,0.22216796875,10.734664916992188,50.9423828125,3.4833984375,2.78515625,-0.6982421875,7.673953247070313
5,1,1,2.6878204345703125,6.9205780029296875,3.459991455078125,2.55657958984375,4.48004150390625,0.24169921875,10.75311279296875,52.7841796875,4.1357421875,3.3916015625,-0.744140625,8.240921020507812
6,1,1,2.7261810302734375,7.4213409423828125,3.710479736328125,3.47357177734375,4.82110595703125,-0.005859375,10.90667724609375,55.9599609375,4.76611328125,4.31884765625,-0.447265625,9.298434448242187
7,1,1,3.5699310302734375,9.243087768554688,4.621612548828125,3.53302001953125,6.04473876953125,0.11181640625,14.28167724609375,69.8505859375,5.37451171875,4.59619140625,-0.7783203125,11.077987670898438
8,1,1,4.3853607177734375,10.9637451171875,5.481964111328125,3.5980224609375,7.23126220703125,0.1708984375,17.54534912109375,81.7333984375,5.96826171875,5.0361328125,-0.93212890625,12.862405395507812
9,1,1,4.9454193115234375,12.658538818359375,6.329132080078125,3.7054443359375,8.37579345703125,0.2021484375,19.78558349609375,92.9521484375,6.5517578125,5.5732421875,-0.978515625,14.624600219726563
10,1,1,4.9454193115234375,12.658538818359375,6.329132080078125,3.7054443359375,8.37579345703125,0.2021484375,19.78558349609375,92.9521484375,6.5517578125,5.5732421875,-0.978515625,14.624600219726563
0,0,2,0.0207977294921875,0.2787017822265625,0.139404296875,0.9833984375,0.1785888671875,-0.1171875,0.0830078125,3.025390625,0.53076171875,0.744140625,0.21337890625,0.7937286376953125
1,0,2,0.0683135986328125,0.7447052001953125,0.372314453125,1.87548828125,0.4656982421875,-0.270263671875,0.273193359375,6.21875,1.60498046875,2.052734375,0.44775390625,2.0016448974609373
2,1,2,0.1739044189453125,1.4082183837890625,0.7041015625,2.595703125,0.9051513671875,-0.315673828125,0.695556640625,10.62890625,2.72900390625,3.28515625,0.55615234375,3.3129730224609375
3,1,2,0.2231597900390625,1.9287872314453125,0.96435546875,3.4658203125,1.2076416015625,-0.24462890625,0.8927001953125,13.984375,3.85400390625,4.498046875,0.64404296875,4.506369018554688
4,1,2,0.3429107666015625,2.6357879638671875,1.31787109375,4.20556640625,1.6375732421875,-0.182861328125,1.3721923828125,18.5859375,5.00146484375,5.6796875,0.67822265625,5.822274780273438
5,1,2,0.4753570556640625,3.3315887451171875,1.665771484375,4.92724609375,2.0909423828125,-0.212890625,1.9024658203125,23.296875,6.16357421875,6.771484375,0.60791015625,7.092489624023438
6,1,2,0.6209869384765625,4.3650970458984375,2.182373046875,5.490234375,2.6466064453125,-0.281494140625,2.4844970703125,29.28515625,7.29443359375,8.0263671875,0.73193359375,8.648397827148438
7,1,2,0.7379913330078125,5.1565399169921875,2.578125,6.1806640625,3.1260986328125,-0.28515625,2.9522705078125,34.125,8.45849609375,9.126953125,0.66845703125,9.978903198242188
8,1,2,1.5294952392578125,6.889503479003906,3.44482421875,6.3631591796875,4.1856689453125,0.12158203125,6.1182861328125,50.890625,9.56982421875,9.2752685546875,-0.2945556640625,11.605596923828124
9,1,2,2.0392608642578125,8.51129150390625,4.255859375,6.599853515625,5.1563720703125,0.517578125,8.1573486328125,64.171875,10.72998046875,9.6331787109375,-1.0968017578125,13.198184204101564
10,1,2,2.0392608642578125,8.51129150390625,4.255859375,6.599853515625,5.1563720703125,0.517578125,8.1573486328125,64.171875,10.72998046875,9.6331787109375,-1.0968017578125,13.198184204101564
0,0,2,0.292236328125,1.4173660278320312,0.70849609375,0.473876953125,0.845703125,-0.525390625,1.1689453125,13.1484375,0.2353515625,1.2978515625,1.0625,1.9062042236328125
1,0,2,0.3220977783203125,1.7126235961914062,0.8560791015625,1.452880859375,1.024169921875,-0.61669921875,1.28826904296875,16.505859375,0.888671875,2.10107421875,1.21240234375,2.740264892578125
2,1,2,0.332000732421875,1.8948745727539062,0.94720458984375,2.446044921875,1.133544921875,-0.54150390625,1.327880859375,18.380859375,1.71240234375,2.78369140625,1.0712890625,3.4243499755859377
3,1,2,0.33477783203125,1.9663619995117188,0.982940673828125,3.444580078125,1.17718505859375,-0.54052734375,1.3391265869140625,19.40625,2.4873046875,3.57666015625,1.08935546875,4.077078247070313
4,1,2,0.3427734375,2.1388168334960938,1.069183349609375,4.440185546875,1.27459716796875,-0.61376953125,1.3711700439453125,21.29296875,3.26123046875,4.529296875,1.26806640625,4.886819458007812
5,1,2,0.35919189453125,2.3850326538085938,1.192291259765625,5.433349609375,1.42376708984375,-0.49072265625,1.4368438720703125,24.30859375,4.0341796875,4.993408203125,0.959228515625,5.513272094726563
6,1,2,0.3704376220703125,2.6400375366210938,1.319732666015625,6.419189453125,1.58087158203125,-0.6181640625,1.4820404052734375,26.23046875,4.80712890625,5.994384765625,1.187255859375,6.413287353515625
7,1,2,0.4745635986328125,3.4674758911132812,1.733306884765625,7.126708984375,2.13409423828125,-0.887451171875,1.8985443115234375,30.9921875,5.60205078125,7.034423828125,1.432373046875,7.758007812500001
8,1,2,0.5100860595703125,3.8851394653320312,1.942169189453125,8.057861328125,2.42681884765625,-1.093994140625,2.0403900146484375,33.53515625,6.41064453125,8.119384765625,1.708740234375,8.8322509765625
9,1,2,0.52301025390625,4.027305603027344,2.013275146484375,9.052490234375,2.5135498046875,-1.081787109375,2.0920257568359375,35.70703125,7.08935546875,8.754150390625,1.664794921875,9.462472534179689
10,1,2,0.52301025390625,4.027305603027344,2.013275146484375,9.052490234375,2.5135498046875,-1.081787109375,2.0920257568359375,35.70703125,7.08935546875,8.754150390625,1.664794921875,9.462472534179689
0,0,3,0.1505126953125,1.027130126953125,0.513671875,0.6337890625,0.65869140625,-0.385986328125,0.60205078125,6.453125,0.60107421875,1.1728515625,0.57177734375,1.55721435546875
1,0,3,0.180572509765625,1.501983642578125,0.7510986328125,1.52099609375,0.936767578125,-0.466064453125,0.722412109375,9.015625,1.76708984375,2.3720703125,0.60498046875,2.708612060546875
2,0,3,0.186248779296875,1.7049560546875,0.85260009765625,2.5,1.064453125,-0.364501953125,0.7449951171875,10.1630859375,2.95947265625,3.4931640625,0.53369140625,3.626190185546875
3,1,3,0.372283935546875,2.8155441284179688,1.40777587890625,3.076171875,1.75634765625,-0.065185546875,1.4896240234375,18.0146484375,4.11181640625,4.09716796875,-0.0146484375,4.954507446289063
4,1,3,0.383026123046875,3.0407943725585938,1.5203857421875,4.06640625,1.886962890625,0.047607421875,1.5328369140625,20.2724609375,5.17529296875,4.93896484375,-0.236328125,5.749929809570313
5,1,3,0.395843505859375,3.2702713012695312,1.6351318359375,5.05322265625,2.028564453125,0.156982421875,1.584014892578125,22.4912109375,6.21240234375,5.76904296875,-0.443359375,6.545065307617188
6,1,3,0.416351318359375,3.5066452026367188,1.75335693359375,6.0390625,2.1561279296875,0.208740234375,1.666168212890625,25.2255859375,7.23193359375,6.59814453125,-0.6337890625,7.340994262695313
7,1,3,0.45501708984375,4.042137145996094,2.02117919921875,6.9462890625,2.4664306640625,-0.05908203125,1.820465087890625,28.7392578125,8.189453125,7.90283203125,-0.28662109375,8.596932983398439
8,1,3,0.455810546875,4.083335876464844,2.041778564453125,7.94580078125,2.4894561767578125,-0.068359375,1.8237037658691406,29.28125,9.13818359375,8.8466796875,-0.29150390625,9.300544738769531
9,1,3,1.158935546875,5.747713088989258,2.873809814453125,8.149658203125,3.5822296142578125,0.185546875,4.636203765869141,44.390625,10.0107421875,9.0101318359375,-1.0006103515625,10.890062713623047
10,1,3,1.158935546875,5.747713088989258,2.873809814453125,8.149658203125,3.5822296142578125,0.185546875,4.636203765869141,44.390625,10.0107421875,9.0101318359375,-1.0006103515625,10.890062713623047
0,0,3,0.1846923828125,0.957366943359375,0.478515625,0.7578125,0.59521484375,0.478759765625,0.73876953125,9.1953125,1.1064453125,0.37548828125,-0.73095703125,1.1291625976562503
1,0,3,0.215606689453125,1.3538894653320312,0.6767578125,1.72021484375,0.854248046875,0.677001953125,0.86224365234375,12.296875,1.9775390625,0.92431640625,-1.05322265625,1.9178558349609374
2,0,3,0.2253875732421875,1.5593490600585938,0.77947998046875,2.70361328125,0.97918701171875,0.719970703125,0.901458740234375,13.9306640625,2.89306640625,1.89697265625,-0.99609375,2.76357421875
3,1,3,0.2917938232421875,2.1182327270507812,1.05902099609375,3.56640625,1.32366943359375,0.623291015625,1.167083740234375,17.6005859375,3.8271484375,2.97998046875,-0.84716796875,3.929632568359375
4,1,3,0.305023193359375,2.4188156127929688,1.20928955078125,4.5380859375,1.51275634765625,0.773681640625,1.219757080078125,19.6572265625,4.8154296875,3.77685546875,-1.03857421875,4.762118530273438
5,1,3,0.3344573974609375,2.8245773315429688,1.41217041015625,5.46923828125,1.78692626953125,0.965576171875,1.337432861328125,22.0107421875,5.8408203125,4.625,-1.2158203125,5.70401611328125
6,1,3,0.4331512451171875,3.4272384643554688,1.71343994140625,6.27099609375,2.18707275390625,1.00634765625,1.732208251953125,25.6884765625,6.8681640625,5.6611328125,-1.20703125,6.8837890625
7,1,3,0.4839324951171875,3.9492111206054688,1.97442626953125,7.1533203125,2.54473876953125,1.261474609375,1.935577392578125,28.6689453125,7.9208984375,6.4755859375,-1.4453125,7.8981201171875
8,1,3,0.5658416748046875,4.567588806152344,2.28350830078125,7.99755859375,2.92633056640625,1.47265625,2.262969970703125,32.4033203125,8.9853515625,7.37939453125,-1.60595703125,9.02071533203125
9,1,3,0.5712738037109375,4.769371032714844,2.3843994140625,8.97802734375,3.05389404296875,1.561767578125,2.284698486328125,33.6318359375,10.044921875,8.41845703125,-1.62646484375,9.89676513671875
10,1,3,0.5712738037109375,4.769371032714844,2.3843994140625,8.97802734375,3.05389404296875,1.561767578125,2.284698486328125,33.6318359375,10.044921875,8.41845703125,-1.62646484375,9.89676513671875
0,0,-1,0.011444091796875,0.1965179443359375,0.0982666015625,0.99755859375,0.115478515625,-0.09814453125,0.045806884765625,4.0078125,0.29150390625,0.6025390625,0.31103515625,0.6556274414062501
1,0,-1,0.129852294921875,1.0495452880859375,0.5247802734375,1.7822265625,0.669677734375,-0.48291015625,0.518951416015625,11.4609375,0.748046875,1.529296875,0.78125,1.97769775390625
2,0,-1,0.1788330078125,1.4698486328125,0.73486328125,2.72509765625,0.9168701171875,-0.5859375,0.714874267578125,15.74609375,1.591796875,2.5546875,0.962890625,3.01507568359375
3,0,-1,0.4337158203125,2.158346176147461,1.0791015625,3.65087890625,1.3472900390625,-0.24169921875,1.734405517578125,27.49609375,2.53466796875,2.6663818359375,0.1317138671875,3.8492759704589843
4,0,-1,1.1646728515625,3.612689971923828,1.80615234375,4.026611328125,2.3140869140625,0.1025390625,4.660186767578125,43.12109375,3.47216796875,2.7691650390625,-0.7030029296875,5.284602355957031
5,0,-1,1.1717529296875,3.7476158142089844,1.87359619140625,5.023681640625,2.39520263671875,0.169921875,4.6885833740234375,44.91796875,4.36181640625,3.5137939453125,-0.8480224609375,5.963029479980468
6,0,-1,1.21038818359375,4.156734466552734,2.07818603515625,5.978759765625,2.67181396484375,0.37451171875,4.8431243896484375,47.970703125,5.25439453125,4.0772705078125,-1.1771240234375,6.771977233886719
7,0,-1,1.22564697265625,4.397914886474609,2.19879150390625,6.966064453125,2.79986572265625,0.302734375,4.9040985107421875,50.455078125,6.13037109375,5.1641845703125,-0.9661865234375,7.699076843261718
8,0,-1,1.36370849609375,4.994281768798828,2.49713134765625,7.895751953125,3.19244384765625,0.60107421875,5.4563446044921875,57.720703125,7.00537109375,5.4068603515625,-1.5985107421875,8.509620666503906
9,0,-1,1.55169677734375,5.5596160888671875,2.77984619140625,8.843994140625,3.55816650390625,0.8837890625,6.2082977294921875,67.962890625,7.83056640625,5.5301513671875,-2.3004150390625,9.24744873046875
10,0,-1,1.55169677734375,5.5596160888671875,2.77984619140625,8.843994140625,3.55816650390625,0.8837890625,6.2082977294921875,67.962890625,7.83056640625,5.5301513671875,-2.3004150390625,9.24744873046875
0,0,2,0.08673095703125,0.73712158203125,0.36865234375,0.71826171875,0.406982421875,0.10009765625,0.346923828125,4.20703125,1.326171875,1.2685546875,-0.0576171875,1.35968017578125
1,0,2,0.089019775390625,0.8572998046875,0.428741455078125,1.7099609375,0.4766845703125,0.083984375,0.35584259033203125,4.935546875,2.6201171875,2.533203125,-0.0869140625,2.2838195800781254
2,1,2,0.08966064453125,0.9002685546875,0.450225830078125,2.708984375,0.5008697509765625,0.0810546875,0.35854530334472656,5.28271484375,3.921875,3.81640625,-0.10546875,3.158390808105469
3,1,2,0.108795166015625,1.2275390625,0.613800048828125,3.640625,0.6908111572265625,0.0625,0.43502235412597656,7.16552734375,5.2626953125,5.1875,-0.0751953125,4.287413024902344
4,1,2,0.12078857421875,1.49658203125,0.748321533203125,4.59130859375,0.8546295166015625,0.07666015625,0.48287391662597656,8.57763671875,6.6103515625,6.5126953125,-0.09765625,5.353117370605469
5,1,2,0.14337158203125,1.845458984375,0.922760009765625,5.49951171875,1.0805816650390625,0.14453125,0.5733890533447266,10.33349609375,7.95703125,7.8291015625,-0.1279296875,6.474589538574219
6,1,2,0.152069091796875,2.03759765625,1.018829345703125,6.47216796875,1.2020416259765625,0.13623046875,0.6083621978759766,11.47802734375,9.3076171875,9.2080078125,-0.099609375,7.512034606933594
7,1,2,0.169281005859375,2.29150390625,1.145782470703125,7.41552734375,1.3742828369140625,0.12841796875,0.6767826080322266,12.99169921875,10.6572265625,10.5693359375,-0.087890625,8.588829040527344
8,1,2,0.19915771484375,2.7596435546875,1.379913330078125,8.3046875,1.6516265869140625,0.351806640625,0.7959842681884766,15.53857421875,12.0048828125,11.7451171875,-0.259765625,9.724638366699219
9,1,2,0.20953369140625,3.01654052734375,1.508331298828125,9.2646484375,1.8055572509765625,0.467041015625,0.8375186920166016,16.92138671875,13.3525390625,13.02734375,-0.3251953125,10.760124206542969
10,1,2,0.20953369140625,3.01654052734375,1.508331298828125,9.2646484375,1.8055572509765625,0.467041015625,0.8375186920166016,16.92138671875,13.3525390625,13.02734375,-0.3251953125,10.760124206542969
